dataset,scope,ver,seed,idx,log_file,radius_csv,epochs_with_radius,epochs_with_hits,start_radius,end_radius,delta_radius,total_removed
LastFMAsia,c0p,remove_only_intra_c0p,3,3,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed3_r0.5_fmr0.5_d0.8_gmm_idx3_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed3_idx3.csv,70,0,0.8431881666183472,0.5619044899940491,-0.2812836766242981,910
LastFMAsia,c0p,remove_only_intra_c0p,4,4,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed4_r0.5_fmr0.5_d0.8_gmm_idx4_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed4_idx4.csv,70,0,0.8431881666183472,0.5682533979415894,-0.2749347686767578,910
LastFMAsia,c0p,remove_only_intra_c0p,5,5,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed5_r0.5_fmr0.5_d0.8_gmm_idx5_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed5_idx5.csv,70,0,0.8431881666183472,0.558445155620575,-0.2847430109977722,950
LastFMAsia,c0p,remove_only_intra_c0p,6,6,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed6_r0.5_fmr0.5_d0.8_gmm_idx6_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed6_idx6.csv,70,0,0.8431881070137024,0.5625669956207275,-0.28062111139297485,930
LastFMAsia,c0p,remove_only_intra_c0p,7,7,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed7_r0.5_fmr0.5_d0.8_gmm_idx7_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed7_idx7.csv,70,0,0.8431881666183472,0.5614045858383179,-0.2817835807800293,780
LastFMAsia,c0p,remove_only_intra_c0p,8,8,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed8_r0.5_fmr0.5_d0.8_gmm_idx8_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed8_idx8.csv,70,0,0.8431881070137024,0.5575120449066162,-0.2856760621070862,1040
LastFMAsia,c0p,remove_only_intra_c0p,9,9,log/1109/LastFMAsia_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed9_r0.5_fmr0.5_d0.8_gmm_idx9_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_seed9_idx9.csv,70,0,0.8431881666183472,0.5647086501121521,-0.27847951650619507,910
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,0,0,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed0_r0.5_fmr0.5_d0.8_gmm_idx0_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed0_idx0.csv,70,0,0.8431881666183472,0.5492801070213318,-0.2939080595970154,810
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,10,10,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed10_r0.5_fmr0.5_d0.8_gmm_idx10_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed10_idx10.csv,70,0,0.8431881666183472,0.546075165271759,-0.29711300134658813,900
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,11,11,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed11_r0.5_fmr0.5_d0.8_gmm_idx11_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed11_idx11.csv,70,0,0.8431881070137024,0.5386064648628235,-0.3045816421508789,770
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,12,12,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed12_r0.5_fmr0.5_d0.8_gmm_idx12_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed12_idx12.csv,70,0,0.8431881666183472,0.5414735674858093,-0.30171459913253784,840
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,13,13,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed13_r0.5_fmr0.5_d0.8_gmm_idx13_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed13_idx13.csv,70,0,0.8431881070137024,0.5445634722709656,-0.2986246347427368,800
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,14,14,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed14_r0.5_fmr0.5_d0.8_gmm_idx14_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed14_idx14.csv,70,0,0.8431881070137024,0.5471702218055725,-0.2960178852081299,860
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,15,15,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed15_r0.5_fmr0.5_d0.8_gmm_idx15_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed15_idx15.csv,70,0,0.8431881070137024,0.5408443808555603,-0.3023437261581421,850
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,16,16,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed16_r0.5_fmr0.5_d0.8_gmm_idx16_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed16_idx16.csv,70,0,0.8431881070137024,0.5458989143371582,-0.2972891926765442,890
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,17,17,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed17_r0.5_fmr0.5_d0.8_gmm_idx17_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed17_idx17.csv,70,0,0.8431881666183472,0.5405783653259277,-0.30260980129241943,820
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,18,18,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed18_r0.5_fmr0.5_d0.8_gmm_idx18_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed18_idx18.csv,70,0,0.8431881070137024,0.5417295098304749,-0.30145859718322754,770
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,19,19,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed19_r0.5_fmr0.5_d0.8_gmm_idx19_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed19_idx19.csv,70,0,0.8431881070137024,0.5474081635475159,-0.2957799434661865,900
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,1,1,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed1_r0.5_fmr0.5_d0.8_gmm_idx1_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed1_idx1.csv,70,0,0.8431881666183472,0.547349750995636,-0.2958384156227112,780
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,20,20,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed20_r0.5_fmr0.5_d0.8_gmm_idx20_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed20_idx20.csv,70,0,0.8431881666183472,0.5436156392097473,-0.29957252740859985,870
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,21,21,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed21_r0.5_fmr0.5_d0.8_gmm_idx21_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed21_idx21.csv,70,0,0.8431881666183472,0.5472980737686157,-0.29589009284973145,850
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,22,22,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed22_r0.5_fmr0.5_d0.8_gmm_idx22_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed22_idx22.csv,70,0,0.8431881666183472,0.546231746673584,-0.2969564199447632,950
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,23,23,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed23_r0.5_fmr0.5_d0.8_gmm_idx23_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed23_idx23.csv,70,0,0.8431881666183472,0.5491184592247009,-0.29406970739364624,830
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,24,24,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed24_r0.5_fmr0.5_d0.8_gmm_idx24_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed24_idx24.csv,70,0,0.8431881666183472,0.5426942706108093,-0.30049389600753784,830
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,25,25,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed25_r0.5_fmr0.5_d0.8_gmm_idx25_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed25_idx25.csv,70,0,0.8431881070137024,0.5446946620941162,-0.2984934449195862,740
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,26,26,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed26_r0.5_fmr0.5_d0.8_gmm_idx26_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed26_idx26.csv,70,0,0.8431881070137024,0.5471776127815247,-0.29601049423217773,830
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,27,27,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed27_r0.5_fmr0.5_d0.8_gmm_idx27_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed27_idx27.csv,70,0,0.8431881070137024,0.5399409532546997,-0.3032471537590027,910
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,28,28,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed28_r0.5_fmr0.5_d0.8_gmm_idx28_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed28_idx28.csv,70,0,0.8431881666183472,0.5470532774925232,-0.296134889125824,870
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,29,29,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed29_r0.5_fmr0.5_d0.8_gmm_idx29_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed29_idx29.csv,70,0,0.8431881070137024,0.5418652296066284,-0.301322877407074,890
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,2,2,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed2_r0.5_fmr0.5_d0.8_gmm_idx2_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed2_idx2.csv,70,0,0.8431881070137024,0.5497847199440002,-0.29340338706970215,850
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,3,3,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed3_r0.5_fmr0.5_d0.8_gmm_idx3_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed3_idx3.csv,70,0,0.8431881666183472,0.5506548285484314,-0.29253333806991577,870
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,4,4,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed4_r0.5_fmr0.5_d0.8_gmm_idx4_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed4_idx4.csv,70,0,0.8431881070137024,0.5489671230316162,-0.2942209839820862,810
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,5,5,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed5_r0.5_fmr0.5_d0.8_gmm_idx5_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed5_idx5.csv,70,0,0.8431881666183472,0.5508182644844055,-0.29236990213394165,900
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,6,6,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed6_r0.5_fmr0.5_d0.8_gmm_idx6_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed6_idx6.csv,70,0,0.8431881666183472,0.5489884614944458,-0.29419970512390137,880
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,7,7,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed7_r0.5_fmr0.5_d0.8_gmm_idx7_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed7_idx7.csv,70,0,0.8431881666183472,0.5448890328407288,-0.2982991337776184,860
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,8,8,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed8_r0.5_fmr0.5_d0.8_gmm_idx8_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed8_idx8.csv,70,0,0.8431881666183472,0.54334956407547,-0.2998386025428772,860
LastFMAsia,c0p,remove_only_intra_c0p_frac0.02,9,9,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed9_r0.5_fmr0.5_d0.8_gmm_idx9_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.02_seed9_idx9.csv,70,0,0.8431881666183472,0.5490689277648926,-0.2941192388534546,870
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,0,0,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed0_r0.5_fmr0.5_d0.8_gmm_idx0_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed0_idx0.csv,70,0,0.8431881666183472,0.5388393998146057,-0.30434876680374146,1100
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,10,10,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed10_r0.5_fmr0.5_d0.8_gmm_idx10_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed10_idx10.csv,70,0,0.8431881666183472,0.5510935187339783,-0.2920946478843689,920
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,11,11,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed11_r0.5_fmr0.5_d0.8_gmm_idx11_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed11_idx11.csv,70,0,0.8431881666183472,0.5453458428382874,-0.2978423237800598,1020
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,12,12,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed12_r0.5_fmr0.5_d0.8_gmm_idx12_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed12_idx12.csv,70,0,0.8431881070137024,0.5408204793930054,-0.302367627620697,740
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,13,13,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed13_r0.5_fmr0.5_d0.8_gmm_idx13_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed13_idx13.csv,70,0,0.8431881666183472,0.5473605990409851,-0.29582756757736206,980
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,14,14,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed14_r0.5_fmr0.5_d0.8_gmm_idx14_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed14_idx14.csv,70,0,0.8431881666183472,0.5485101342201233,-0.2946780323982239,960
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,15,15,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed15_r0.5_fmr0.5_d0.8_gmm_idx15_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed15_idx15.csv,70,0,0.8431881070137024,0.5459820032119751,-0.2972061038017273,920
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,16,16,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed16_r0.5_fmr0.5_d0.8_gmm_idx16_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed16_idx16.csv,70,0,0.8431881070137024,0.5452859997749329,-0.29790210723876953,890
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,17,17,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed17_r0.5_fmr0.5_d0.8_gmm_idx17_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed17_idx17.csv,70,0,0.8431881070137024,0.542668879032135,-0.3005192279815674,940
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,18,18,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed18_r0.5_fmr0.5_d0.8_gmm_idx18_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed18_idx18.csv,70,0,0.8431881070137024,0.543606162071228,-0.29958194494247437,1070
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,19,19,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed19_r0.5_fmr0.5_d0.8_gmm_idx19_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed19_idx19.csv,70,0,0.8431881070137024,0.551940381526947,-0.29124772548675537,950
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,1,1,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed1_r0.5_fmr0.5_d0.8_gmm_idx1_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed1_idx1.csv,70,0,0.8431881070137024,0.5407662987709045,-0.30242180824279785,880
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,20,20,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed20_r0.5_fmr0.5_d0.8_gmm_idx20_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed20_idx20.csv,70,0,0.8431881070137024,0.5472854971885681,-0.2959026098251343,760
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,21,21,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed21_r0.5_fmr0.5_d0.8_gmm_idx21_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed21_idx21.csv,70,0,0.8431881070137024,0.5535055994987488,-0.2896825075149536,960
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,22,22,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed22_r0.5_fmr0.5_d0.8_gmm_idx22_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed22_idx22.csv,70,0,0.8431881070137024,0.548233151435852,-0.29495495557785034,960
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,23,23,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed23_r0.5_fmr0.5_d0.8_gmm_idx23_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed23_idx23.csv,70,0,0.8431881666183472,0.54643315076828,-0.29675501585006714,1050
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,24,24,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed24_r0.5_fmr0.5_d0.8_gmm_idx24_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed24_idx24.csv,70,0,0.8431881070137024,0.549774706363678,-0.2934134006500244,950
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,25,25,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed25_r0.5_fmr0.5_d0.8_gmm_idx25_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed25_idx25.csv,70,0,0.8431881666183472,0.5439242720603943,-0.2992638945579529,940
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,26,26,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed26_r0.5_fmr0.5_d0.8_gmm_idx26_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed26_idx26.csv,70,0,0.8431881070137024,0.5462633371353149,-0.29692476987838745,930
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,27,27,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed27_r0.5_fmr0.5_d0.8_gmm_idx27_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed27_idx27.csv,70,0,0.8431881666183472,0.5449850559234619,-0.29820311069488525,910
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,28,28,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed28_r0.5_fmr0.5_d0.8_gmm_idx28_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed28_idx28.csv,70,0,0.8431881666183472,0.5474920868873596,-0.29569607973098755,1010
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,29,29,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed29_r0.5_fmr0.5_d0.8_gmm_idx29_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed29_idx29.csv,70,0,0.8431881070137024,0.5421281456947327,-0.3010599613189697,930
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,2,2,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed2_r0.5_fmr0.5_d0.8_gmm_idx2_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed2_idx2.csv,70,0,0.8431881666183472,0.5473280549049377,-0.2958601117134094,880
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,3,3,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed3_r0.5_fmr0.5_d0.8_gmm_idx3_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed3_idx3.csv,70,0,0.8431881666183472,0.543795645236969,-0.2993925213813782,960
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,4,4,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed4_r0.5_fmr0.5_d0.8_gmm_idx4_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed4_idx4.csv,70,0,0.8431881070137024,0.5455954074859619,-0.2975926995277405,940
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,5,5,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed5_r0.5_fmr0.5_d0.8_gmm_idx5_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed5_idx5.csv,70,0,0.8431881666183472,0.5454028248786926,-0.29778534173965454,880
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,6,6,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed6_r0.5_fmr0.5_d0.8_gmm_idx6_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed6_idx6.csv,70,0,0.8431881666183472,0.5477569103240967,-0.2954312562942505,880
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,7,7,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed7_r0.5_fmr0.5_d0.8_gmm_idx7_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed7_idx7.csv,70,0,0.8431881070137024,0.5397839546203613,-0.30340415239334106,1040
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,8,8,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed8_r0.5_fmr0.5_d0.8_gmm_idx8_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed8_idx8.csv,70,0,0.8431881070137024,0.5449383854866028,-0.2982497215270996,1070
LastFMAsia,c0p,remove_only_intra_c0p_frac0.05,9,9,log/1109/LastFMAsia_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed9_r0.5_fmr0.5_d0.8_gmm_idx9_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_c0p_frac0.05_seed9_idx9.csv,70,0,0.8431881070137024,0.5453536510467529,-0.29783445596694946,930
LastFMAsia,cp,remove_only_intra_cp,0,0,log/1109/LastFMAsia_remove_only_intra_cp_a0.80_g1.00_c0p0.10_seed0_r0.5_fmr0.5_d0.8_gmm_idx0_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_cp_seed0_idx0.csv,70,0,0.8431881666183472,0.6564421653747559,-0.1867460012435913,11040
LastFMAsia,cp,remove_only_intra_cp,10,10,log/1109/LastFMAsia_remove_only_intra_cp_a0.80_g1.00_c0p0.10_seed10_r0.5_fmr0.5_d0.8_gmm_idx10_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_cp_seed10_idx10.csv,70,0,0.8431881070137024,0.6562691926956177,-0.18691891431808472,10640
LastFMAsia,cp,remove_only_intra_cp,11,11,log/1109/LastFMAsia_remove_only_intra_cp_a0.80_g1.00_c0p0.10_seed11_r0.5_fmr0.5_d0.8_gmm_idx11_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_cp_seed11_idx11.csv,70,0,0.8431881070137024,0.6582850813865662,-0.18490302562713623,13000
LastFMAsia,cp,remove_only_intra_cp,12,12,log/1109/LastFMAsia_remove_only_intra_cp_a0.80_g1.00_c0p0.10_seed12_r0.5_fmr0.5_d0.8_gmm_idx12_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_cp_seed12_idx12.csv,70,0,0.8431881666183472,0.6591522693634033,-0.18403589725494385,10820
LastFMAsia,cp,remove_only_intra_cp,13,13,log/1109/LastFMAsia_remove_only_intra_cp_a0.80_g1.00_c0p0.10_seed13_r0.5_fmr0.5_d0.8_gmm_idx13_loss_origin.log,logs/radius/LastFMAsia_remove_only_intra_cp_seed13_idx13.csv,70,0,0.8431881070137024,0.6478005051612854,-0.195387601852417,10800
