file,path,dataset,ver,mode,method,seed,idx,run_tag,alpha,gamma,degree_thr,aug_ratio,aug_bound,topk_per_node,restricted,epoch,total_epochs,drop_frac,dropped_edges,min_deg_after,isolated
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,20,699,0.01,1,0,155
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,20,699,0.01,1,0,155
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,30,699,0.01,4,0,129
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,30,699,0.01,4,0,129
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,40,699,0.01,3,0,120
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,40,699,0.01,3,0,120
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,50,699,0.01,2,0,106
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,50,699,0.01,2,0,106
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,60,699,0.01,1,0,90
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,60,699,0.01,1,0,90
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,70,699,0.01,4,0,77
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,70,699,0.01,4,0,77
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,80,699,0.01,1,0,68
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,80,699,0.01,1,0,68
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,90,699,0.01,2,0,60
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,90,699,0.01,2,0,60
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,100,699,0.01,2,0,43
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,100,699,0.01,2,0,43
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,110,699,0.01,1,0,13
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,110,699,0.01,1,0,13
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,120,699,0.01,3,3,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,120,699,0.01,3,3,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,130,699,0.01,4,3,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,130,699,0.01,4,3,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,140,699,0.01,4,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,140,699,0.01,4,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,150,699,0.01,1,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,150,699,0.01,1,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,160,699,0.01,1,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,160,699,0.01,1,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,170,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,170,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,180,699,0.01,2,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,180,699,0.01,2,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,190,699,0.01,5,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,190,699,0.01,5,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,200,699,0.01,0,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,200,699,0.01,0,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,210,699,0.01,6,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,210,699,0.01,6,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,220,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,220,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,230,699,0.01,1,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,230,699,0.01,1,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,240,699,0.01,2,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,240,699,0.01,2,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,250,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,250,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,260,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,260,699,0.01,3,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,270,699,0.01,4,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,270,699,0.01,4,4,0
citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/citeseer_aron_desc_inter_a0.80_g1.00_c0p0.01_seed5_r10.0_fmr0.5_d0.9_gmm_idx5_taga0.80_g1.00_c0p0.01_loss_origin.log,citeseer,aron_desc_inter,inter,gmm,5,5,a0.80_g1.00_c0p0.01,0.8,1.0,0.9,10.0,0.5,64,1,280,699,0.01,3,5,0
