file,dataset,ver,mode,method,seed,idx,run_tag,aug_ratio,aug_bound,degree_thr,restricted,alpha,gamma,E0,total_added_edges,final_global_used_adds,add_ratio_of_E0,epochs_with_add
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.90_g0.95_rstr_ts035412_16222_2521.log,cora,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.75_g0.90_rstr_ts035734_16222_31988.log,cora,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.80_g1.00_rstr_ts035554_16222_10434.log,cora,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.90_g0.95_rstr_ts035915_16222_15896.log,cora,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.75_g0.90_rstr_ts040235_16222_8239.log,cora,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.80_g1.00_rstr_ts040056_16222_26420.log,cora,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.90_g0.95_rstr_ts040416_16222_19995.log,cora,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.75_g0.90_rstr_ts040738_16222_4901.log,cora,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.80_g1.00_rstr_ts040558_16222_31962.log,cora,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.90_g0.95_rstr_ts040921_16222_30576.log,cora,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.75_g0.90_rstr_ts112411_16222_26779.log,cora,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.80_g1.00_rstr_ts112228_16222_21807.log,cora,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.90_g0.95_rstr_ts112556_16222_32052.log,cora,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.75_g0.90_rstr_ts112922_16222_6241.log,cora,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.80_g1.00_rstr_ts112738_16222_12273.log,cora,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.90_g0.95_rstr_ts113106_16222_21284.log,cora,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.75_g0.90_rstr_ts113433_16222_29246.log,cora,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.80_g1.00_rstr_ts113250_16222_23744.log,cora,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.90_g0.95_rstr_ts113616_16222_27974.log,cora,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed3_idx3_a0.75_g0.90_rstr_ts113945_16222_26220.log,cora,aron_desc_intra,intra,gmm,3,3,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed3_idx3_a0.80_g1.00_rstr_ts113759_16222_22381.log,cora,aron_desc_intra,intra,gmm,3,3,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed3_idx3_a0.90_g0.95_rstr_ts114131_16222_26336.log,cora,aron_desc_intra,intra,gmm,3,3,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed4_idx4_a0.75_g0.90_rstr_ts114458_16222_25407.log,cora,aron_desc_intra,intra,gmm,4,4,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed4_idx4_a0.80_g1.00_rstr_ts114314_16222_18557.log,cora,aron_desc_intra,intra,gmm,4,4,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed4_idx4_a0.90_g0.95_rstr_ts114639_16222_29346.log,cora,aron_desc_intra,intra,gmm,4,4,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed5_idx5_a0.75_g0.90_rstr_ts115006_16222_31070.log,cora,aron_desc_intra,intra,gmm,5,5,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed5_idx5_a0.80_g1.00_rstr_ts114824_16222_11800.log,cora,aron_desc_intra,intra,gmm,5,5,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed5_idx5_a0.90_g0.95_rstr_ts115149_16222_16062.log,cora,aron_desc_intra,intra,gmm,5,5,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.75_g0.90_rstr_ts115516_16222_13218.log,cora,aron_desc_intra,intra,gmm,6,6,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.80_g1.00_rstr_ts115334_16222_15078.log,cora,aron_desc_intra,intra,gmm,6,6,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.90_g0.95_rstr_ts115700_16222_1766.log,cora,aron_desc_intra,intra,gmm,6,6,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.75_g0.90_rstr_ts120028_16222_32552.log,cora,aron_desc_intra,intra,gmm,7,7,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.80_g1.00_rstr_ts115844_16222_10382.log,cora,aron_desc_intra,intra,gmm,7,7,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.90_g0.95_rstr_ts120212_16222_8428.log,cora,aron_desc_intra,intra,gmm,7,7,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.75_g0.90_rstr_ts120539_16222_504.log,cora,aron_desc_intra,intra,gmm,8,8,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.80_g1.00_rstr_ts120355_16222_2638.log,cora,aron_desc_intra,intra,gmm,8,8,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.90_g0.95_rstr_ts120722_16222_18853.log,cora,aron_desc_intra,intra,gmm,8,8,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.75_g0.90_rstr_ts121050_16222_29769.log,cora,aron_desc_intra,intra,gmm,9,9,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.80_g1.00_rstr_ts120907_16222_5101.log,cora,aron_desc_intra,intra,gmm,9,9,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/cora_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.90_g0.95_rstr_ts121234_16222_28836.log,cora,aron_desc_intra,intra,gmm,9,9,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
